p=0 | CubeHexMesh: Building sub cells
[MetricOpStats] ParamMass_M  (rows=4760)
  row_sum       min=4.0404e-07  max=0.00198  mean=0.000659429  max/|min|=4900.5
  |row_sum|     min=4.0404e-07  max=0.00198  mean=0.000659429  max/min=4900.5
  diag          min=1.79574e-07  max=0.00088  mean=0.000293079  nonpos=0
  max_abs_entry=0.00088
[MetricOpStats] ParamStiffness_K  (rows=4760)
  row_sum       min=-2.98023e-08  max=3.72529e-08  mean=-3.56199e-10  max/|min|=1.25
  |row_sum|     min=7.92162e+07  max=2.64e+08  mean=1.93296e+08  max/min=3.33265
  diag          min=1.32054e+07  max=5.28e+07  mean=3.5148e+07  nonpos=0
  max_abs_entry=5.28e+07
[MetricOpStats] ParamMass_M_reprint  (rows=4760)
  row_sum       min=4.0404e-07  max=0.00198  mean=0.000659429  max/|min|=4900.5
  |row_sum|     min=4.0404e-07  max=0.00198  mean=0.000659429  max/min=4900.5
  diag          min=1.79574e-07  max=0.00088  mean=0.000293079  nonpos=0
  max_abs_entry=0.00088
[MetricOpStats] K_over_M
  |row_sum| ratio  max=1.33333e+11  mean=2.93127e+11
[RieszAutoScale] mean(diag(K))/mean(diag(M)) = 1.19927e+11
[RieszMap] alpha1=1  alpha2=1  mode=user_override
[MetricOpStats] Hcurl_H  (rows=4760  alpha1=1  alpha2=1  scale=1  solver=sparse_direct)
  row_sum       min=3.98606e-07  max=0.00198004  mean=0.000659427  max/|min|=4967.4
  |row_sum|     min=7.92162e+07  max=2.64e+08  mean=1.93296e+08  max/min=3.33265
  diag          min=1.32054e+07  max=5.28e+07  mean=3.5148e+07  nonpos=0
  max_abs_entry=5.28e+07
MrHyDE vector contract check (primal) errors: e[0]=0 e[1]=0 e[2]=0 e[3]=0 e[4]=0 e[5]=0 e[6]=0 e[7]=0 e[8]=0 e[9]=0 e[10]=0 e[11]=0 e[12]=0
MrHyDE vector contract check (dual) errors: e[0]=0 e[1]=9.51301e-14 e[2]=0 e[3]=0 e[4]=0 e[5]=1.13161e-14 e[6]=2.49641e-14 e[7]=0 e[8]=0 e[9]=4.23516e-21 e[10]=3.33067e-16 e[11]=3.09769e-11 e[12]=4.77955e-13
MrHyDE vector contract check: max_primal_err=0 max_dual_err=3.09769e-11 tol=1e-08

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Cubic Interpolation satisfying Wolfe Conditions
-------------------------------------------------------------------------------------------------------------
Quasi-Newton status output definitions

  iter     - Number of iterates (steps taken)
  value    - Objective function value
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  alpha    - Line search step length
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Cumulative number of times the gradient was computed
  ls_#fval - Number of the times the objective function was evaluated during the line search
  ls_#grad - Number of the times the gradient was evaluated during the line search
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          alpha          #fval     #grad     ls_#fval  ls_#grad  
  39    8.647055e-17   1.907653e-06   1.623645e-10   4.922492e-01   94        40        2         0         
  40    8.332418e-17   1.922788e-06   2.518612e-10   4.975810e-01   97        41        2         0         
  41    8.225858e-17   1.941175e-06   4.059418e-10   4.840233e-01   100       42        2         0         
  42    8.042715e-17   1.958853e-06   5.158178e-10   4.864296e-01   103       43        2         0         
  43    8.037389e-17   1.935055e-06   1.079273e-10   8.443938e-02   108       44        4         0         
  44    7.539810e-17   2.446112e-06   8.140665e-10   4.879947e-01   111       45        2         0         
  45    7.539206e-17   2.413360e-06   1.601235e-11   1.604610e-02   118       46        6         0         
  46    7.069823e-17   1.967092e-06   5.345313e-10   4.951964e-01   121       47        2         0         
  47    6.785626e-17   2.083241e-06   2.556013e-10   4.923977e-01   124       48        2         0         
  48    6.262589e-17   2.006122e-06   3.778765e-10   1.000000e+00   126       49        1         0         
  49    6.210599e-17   2.198406e-06   2.700988e-10   4.821376e-01   129       50        2         0         
  50    6.073174e-17   2.098253e-06   4.819263e-10   4.847759e-01   132       51        2         0         
  51    5.996573e-17   1.693999e-06   4.090651e-10   4.859223e-01   135       52        2         0         
  52    5.443589e-17   1.989557e-06   2.811951e-10   4.965942e-01   138       53        2         0         
  53    5.075183e-17   1.063208e-06   1.183225e-10   1.000000e+00   140       54        1         0         
  54    4.492411e-17   1.203899e-06   3.136240e-10   1.000000e+00   142       55        1         0         
  55    4.359730e-17   1.370927e-06   4.976677e-10   1.000000e+00   144       56        1         0         
  56    4.289917e-17   1.151331e-06   3.223056e-10   1.000000e+00   146       57        1         0         
  57    4.141484e-17   1.314135e-06   3.934639e-10   1.000000e+00   148       58        1         0         
  58    4.068338e-17   1.406459e-06   3.632349e-10   1.000000e+00   150       59        1         0         
  59    3.978288e-17   1.118425e-06   2.570727e-10   4.937470e-01   153       60        2         0         
  60    3.750918e-17   7.616447e-07   2.940025e-10   1.000000e+00   155       61        1         0         
  61    3.412555e-17   7.989003e-07   2.098387e-10   1.000000e+00   157       62        1         0         
  62    3.135572e-17   9.973556e-07   4.260192e-10   4.982607e-01   160       63        2         0         
  63    3.100638e-17   1.032427e-06   3.404817e-10   4.888801e-01   163       64        2         0         
  64    3.040060e-17   9.824115e-07   4.092136e-10   4.943419e-01   166       65        2         0         
  65    3.009741e-17   8.916898e-07   1.753162e-10   2.028491e-01   170       66        3         0         
  66    3.007982e-17   7.998838e-07   1.022059e-09   1.000000e+00   172       67        1         0         
  67    2.617075e-17   3.328909e-06   3.593724e-10   1.000000e+00   174       68        1         0         
  68    2.431486e-17   1.309728e-06   2.350611e-10   1.000000e+00   176       69        1         0         
  69    2.297472e-17   6.259599e-07   3.282185e-10   1.000000e+00   178       70        1         0         
  70    2.243739e-17   4.731822e-07   1.148802e-10   1.000000e+00   180       71        1         0         
  71    2.201128e-17   7.169193e-07   2.149752e-10   1.000000e+00   182       72        1         0         
  72    2.176848e-17   1.147001e-06   2.053747e-10   4.625905e-01   185       73        2         0         
  73    2.055152e-17   6.656564e-07   2.056526e-10   1.000000e+00   187       74        1         0         
  74    2.008858e-17   5.018975e-07   2.991135e-10   1.000000e+00   189       75        1         0         
  75    1.988303e-17   7.055397e-07   1.423631e-10   1.000000e+00   191       76        1         0         
  76    1.955141e-17   8.794960e-07   1.410881e-10   4.935329e-01   194       77        2         0         
  77    1.949544e-17   8.640647e-07   6.540310e-11   1.622684e-01   198       78        3         0         
  78    1.948221e-17   8.095204e-07   3.637558e-10   4.867015e-01   201       79        2         0         
  79    1.938775e-17   6.858758e-07   3.086988e-10   1.000000e+00   203       80        1         0         
  80    1.809783e-17   4.500786e-07   1.328524e-10   1.000000e+00   205       81        1         0         
  81    1.700716e-17   8.259856e-07   3.854186e-10   1.000000e+00   207       82        1         0         
  82    1.677862e-17   8.254290e-07   1.828354e-10   4.997916e-01   210       83        2         0         
  83    1.645153e-17   6.916760e-07   4.450075e-10   4.846808e-01   213       84        2         0         
  84    1.606315e-17   5.691882e-07   1.179865e-10   1.594753e-01   217       85        3         0         
  85    1.550959e-17   4.467892e-07   3.216117e-10   4.962093e-01   220       86        2         0         
  86    1.499878e-17   5.781167e-07   1.515050e-10   4.971065e-01   223       87        2         0         
  87    1.442651e-17   7.276517e-07   1.723375e-10   4.913648e-01   226       88        2         0         
  88    1.414794e-17   7.234610e-07   8.166750e-11   1.559108e-01   230       89        3         0         
  89    1.387678e-17   7.387764e-07   3.117035e-10   4.875127e-01   233       90        2         0         
  90    1.387382e-17   6.549708e-07   2.171913e-11   6.997287e-02   238       91        4         0         
  91    1.378255e-17   5.808880e-07   7.720256e-11   1.633969e-01   242       92        3         0         
  92    1.346410e-17   4.007420e-07   1.985388e-10   4.964259e-01   245       93        2         0         
  93    1.325691e-17   4.032833e-07   8.779955e-11   4.942772e-01   248       94        2         0         
  94    1.315043e-17   7.285397e-07   1.430900e-10   1.000000e+00   250       95        1         0         
  95    1.300504e-17   8.404480e-07   1.166410e-10   4.704074e-01   253       96        2         0         
  96    1.257762e-17   8.340026e-07   2.463645e-10   1.000000e+00   255       97        1         0         
  97    1.203754e-17   6.745230e-07   3.241309e-10   4.966132e-01   258       98        2         0         
  98    1.164442e-17   5.538901e-07   3.420603e-10   1.000000e+00   260       99        1         0         
  99    1.117645e-17   5.003184e-07   1.200100e-10   1.000000e+00   262       100       1         0         
  100   1.070482e-17   5.542327e-07   2.107248e-10   4.989547e-01   265       101       2         0         
  101   1.063567e-17   5.450783e-07   6.346967e-11   1.610961e-01   269       102       3         0         
  102   1.059424e-17   4.180417e-07   3.281177e-10   1.000000e+00   271       103       1         0         
  103   1.028316e-17   3.982012e-07   5.300156e-11   1.000000e+00   273       104       1         0         
  104   9.705296e-18   4.928078e-07   2.405528e-10   1.000000e+00   275       105       1         0         
  105   9.633209e-18   5.510989e-07   1.646663e-10   4.933219e-01   278       106       2         0         
  106   9.562186e-18   5.676753e-07   1.126536e-10   1.642987e-01   282       107       3         0         
  107   9.498972e-18   6.228068e-07   4.568767e-10   4.899326e-01   285       108       2         0         
  108   9.343154e-18   6.235382e-07   1.102339e-10   1.631227e-01   289       109       3         0         
  109   9.201831e-18   5.649367e-07   3.335032e-10   4.930804e-01   292       110       2         0         
  110   8.800748e-18   4.742074e-07   2.028943e-10   4.876849e-01   295       111       2         0         
  111   8.573489e-18   4.348501e-07   1.340548e-10   4.996663e-01   298       112       2         0         
  112   8.424060e-18   3.804177e-07   7.147026e-11   1.623601e-01   302       113       3         0         
  113   8.306763e-18   3.561273e-07   1.070915e-10   1.629392e-01   306       114       3         0         
  114   8.226134e-18   3.367589e-07   1.065217e-10   1.635168e-01   310       115       3         0         
  115   8.182667e-18   3.281526e-07   1.180373e-10   1.600633e-01   314       116       3         0         
  116   8.159751e-18   4.248505e-07   1.121244e-10   1.545179e-01   318       117       3         0         
  117   8.065610e-18   3.243070e-07   2.139987e-10   4.945379e-01   321       118       2         0         
  118   8.065610e-18   3.243070e-07   0.000000e+00   0.000000e+00   342       119       20        0         
Optimization Terminated with Status: Step Tolerance Met
exit_code=0
