p= 0 | CubeHexMesh: Building sub cells
[MetricOpStats] ParamMass_M  (rows=9512)
  row_sum       min=2.0202e-07  max=0.00396  mean=0.00131916  max/|min|=19602
  |row_sum|     min=2.0202e-07  max=0.00396  mean=0.00131916  max/min=19602
  diag          min=8.97868e-08  max=0.00176  mean=0.000586293  nonpos=0
  max_abs_entry=0.00176
MrHyDE vector contract check (primal) errors: e[0]=0 e[1]=0 e[2]=0 e[3]=0 e[4]=0 e[5]=0 e[6]=0 e[7]=0 e[8]=0 e[9]=0 e[10]=0 e[11]=0 e[12]=0
MrHyDE vector contract check (dual) errors: e[0]=0 e[1]=2.58765e-16 e[2]=0 e[3]=0 e[4]=0 e[5]=4.50316e-17 e[6]=9.11477e-17 e[7]=0 e[8]=0 e[9]=1.1087e-16 e[10]=2.22045e-16 e[11]=0 e[12]=0
MrHyDE vector contract check: max_primal_err=0 max_dual_err=2.58765e-16 tol=1e-08

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Cubic Interpolation satisfying Wolfe Conditions
-------------------------------------------------------------------------------------------------------------
Quasi-Newton status output definitions

  iter     - Number of iterates (steps taken)
  value    - Objective function value
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  alpha    - Line search step length
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Cumulative number of times the gradient was computed
  ls_#fval - Number of the times the objective function was evaluated during the line search
  ls_#grad - Number of the times the gradient was evaluated during the line search
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          alpha          #fval     #grad     ls_#fval  ls_#grad  
  226   1.788347e-18   8.009112e-05   5.430286e-15   1.000000e+00   475       227       1         0         
  227   1.753562e-18   1.268522e-04   1.081749e-14   1.000000e+00   477       228       1         0         
  228   1.736957e-18   1.628777e-04   1.474772e-14   1.000000e+00   479       229       1         0         
  229   1.710985e-18   6.192296e-05   4.592219e-15   1.000000e+00   481       230       1         0         
  230   1.699485e-18   5.930295e-05   2.095600e-15   1.000000e+00   483       231       1         0         
  231   1.680236e-18   8.401814e-05   2.285197e-15   1.000000e+00   485       232       1         0         
  232   1.659332e-18   1.559849e-04   7.364781e-15   1.000000e+00   487       233       1         0         
  233   1.633791e-18   7.354112e-05   7.054592e-15   1.000000e+00   489       234       1         0         
  234   1.620311e-18   5.116800e-05   4.734883e-15   1.000000e+00   491       235       1         0         
  235   1.608013e-18   6.319166e-05   4.498838e-15   1.000000e+00   493       236       1         0         
  236   1.596887e-18   8.327611e-05   4.472729e-15   1.000000e+00   495       237       1         0         
  237   1.586565e-18   5.242934e-05   1.123744e-15   1.000000e+00   497       238       1         0         
  238   1.576980e-18   4.491019e-05   1.421021e-15   1.000000e+00   499       239       1         0         
  239   1.568281e-18   6.134813e-05   1.248197e-15   1.000000e+00   501       240       1         0         
  240   1.555636e-18   6.375623e-05   3.263370e-15   1.000000e+00   503       241       1         0         
  241   1.542811e-18   8.224009e-05   5.863168e-15   1.000000e+00   505       242       1         0         
  242   1.530298e-18   5.183199e-05   4.914317e-15   1.000000e+00   507       243       1         0         
  243   1.521273e-18   5.142909e-05   2.462646e-15   1.000000e+00   509       244       1         0         
  244   1.506572e-18   7.285737e-05   3.685378e-15   1.000000e+00   511       245       1         0         
  245   1.495081e-18   1.226807e-04   5.862137e-15   1.000000e+00   513       246       1         0         
  246   1.479861e-18   6.248379e-05   1.063173e-15   1.000000e+00   515       247       1         0         
  247   1.464421e-18   5.776974e-05   2.365842e-15   1.000000e+00   517       248       1         0         
  248   1.451119e-18   6.930785e-05   3.556514e-15   1.000000e+00   519       249       1         0         
  249   1.428782e-18   1.382710e-04   9.760017e-15   1.000000e+00   521       250       1         0         
  250   1.404049e-18   6.793104e-05   1.021419e-14   1.000000e+00   523       251       1         0         
  251   1.391619e-18   5.160610e-05   1.990725e-15   1.000000e+00   525       252       1         0         
  252   1.374731e-18   7.904459e-05   4.757510e-15   1.000000e+00   527       253       1         0         
  253   1.363033e-18   1.099555e-04   6.276118e-15   1.000000e+00   529       254       1         0         
  254   1.350570e-18   6.828171e-05   1.653420e-15   1.000000e+00   531       255       1         0         
  255   1.330265e-18   5.661050e-05   7.132689e-15   1.000000e+00   533       256       1         0         
  256   1.321365e-18   5.887205e-05   3.279865e-15   1.000000e+00   535       257       1         0         
  257   1.318726e-18   1.849086e-04   1.374685e-14   1.000000e+00   537       258       1         0         
  258   1.294120e-18   4.493538e-05   1.641647e-15   1.000000e+00   539       259       1         0         
  259   1.290324e-18   3.983421e-05   1.240335e-15   1.000000e+00   541       260       1         0         
  260   1.278535e-18   5.688327e-05   1.701497e-15   1.000000e+00   543       261       1         0         
  261   1.273050e-18   1.485313e-04   6.447059e-15   1.000000e+00   545       262       1         0         
  262   1.256941e-18   6.004076e-05   2.601009e-15   1.000000e+00   547       263       1         0         
  263   1.247434e-18   4.575103e-05   4.293070e-15   1.000000e+00   549       264       1         0         
  264   1.237466e-18   5.818893e-05   5.167793e-15   1.000000e+00   551       265       1         0         
  265   1.219195e-18   7.116968e-05   6.997744e-15   1.000000e+00   553       266       1         0         
  266   1.210113e-18   9.971087e-05   5.662790e-15   4.267580e-01   556       267       2         0         
  267   1.197347e-18   4.545750e-05   2.691453e-15   1.000000e+00   558       268       1         0         
  268   1.190233e-18   4.035260e-05   8.983822e-16   1.000000e+00   560       269       1         0         
  269   1.182163e-18   5.207254e-05   1.631986e-15   1.000000e+00   562       270       1         0         
  270   1.178045e-18   1.061724e-04   3.606885e-15   1.000000e+00   564       271       1         0         
  271   1.169125e-18   4.075839e-05   1.479232e-15   1.000000e+00   566       272       1         0         
  272   1.164751e-18   3.336390e-05   1.844646e-15   1.000000e+00   568       273       1         0         
  273   1.160042e-18   4.101847e-05   2.372325e-15   1.000000e+00   570       274       1         0         
  274   1.152207e-18   4.453473e-05   2.870342e-15   1.000000e+00   572       275       1         0         
  275   1.148049e-18   7.730444e-05   2.566356e-15   4.218022e-01   575       276       2         0         
  276   1.140365e-18   3.781026e-05   1.885325e-15   1.000000e+00   577       277       1         0         
  277   1.134746e-18   3.414912e-05   1.390753e-15   1.000000e+00   579       278       1         0         
  278   1.127165e-18   4.724225e-05   2.226425e-15   1.000000e+00   581       279       1         0         
  279   1.120790e-18   9.981031e-05   4.424253e-15   1.000000e+00   583       280       1         0         
  280   1.111091e-18   4.725166e-05   1.904981e-15   1.000000e+00   585       281       1         0         
  281   1.104204e-18   3.868884e-05   1.969123e-15   1.000000e+00   587       282       1         0         
  282   1.097292e-18   4.766495e-05   2.744489e-15   1.000000e+00   589       283       1         0         
  283   1.088516e-18   7.438253e-05   4.383295e-15   1.000000e+00   591       284       1         0         
  284   1.078413e-18   4.706921e-05   4.689341e-15   1.000000e+00   593       285       1         0         
  285   1.071048e-18   3.867718e-05   1.967777e-15   1.000000e+00   595       286       1         0         
  286   1.060151e-18   7.053600e-05   3.823549e-15   1.000000e+00   597       287       1         0         
  287   1.051382e-18   6.992440e-05   3.363200e-15   1.000000e+00   599       288       1         0         
  288   1.042799e-18   5.562990e-05   2.021341e-15   1.000000e+00   601       289       1         0         
  289   1.024203e-18   8.368598e-05   8.162811e-15   1.000000e+00   603       290       1         0         
  290   1.014790e-18   9.628536e-05   4.865084e-15   1.000000e+00   605       291       1         0         
  291   1.006681e-18   6.499118e-05   9.832944e-16   1.000000e+00   607       292       1         0         
  292   9.869161e-19   5.382528e-05   6.407617e-15   1.000000e+00   609       293       1         0         
  293   9.763394e-19   6.295767e-05   4.394119e-15   1.000000e+00   611       294       1         0         
  294   9.643358e-19   2.187641e-04   1.751879e-14   1.000000e+00   613       295       1         0         
  295   9.299128e-19   6.848989e-05   3.998684e-15   1.000000e+00   615       296       1         0         
  296   9.173663e-19   5.426647e-05   2.283133e-15   1.000000e+00   617       297       1         0         
  297   8.985702e-19   7.149177e-05   6.488401e-15   1.000000e+00   619       298       1         0         
  298   8.747651e-19   1.078181e-04   1.057064e-14   1.000000e+00   621       299       1         0         
  299   8.465470e-19   9.372088e-05   1.872182e-14   1.000000e+00   623       300       1         0         
  300   8.265076e-19   5.919098e-05   4.115705e-15   1.000000e+00   625       301       1         0         
  301   8.061203e-19   7.371055e-05   6.489680e-15   1.000000e+00   627       302       1         0         
  302   7.911938e-19   1.045218e-04   5.441906e-15   1.000000e+00   629       303       1         0         
  303   7.706702e-19   6.935866e-05   1.151334e-14   1.000000e+00   631       304       1         0         
  304   7.519159e-19   6.440761e-05   7.758977e-15   1.000000e+00   633       305       1         0         
  305   7.370876e-19   9.449323e-05   1.103945e-14   1.000000e+00   635       306       1         0         
  306   7.260701e-19   6.112738e-05   5.734116e-16   1.000000e+00   637       307       1         0         
  307   7.134445e-19   5.609796e-05   1.760505e-15   1.000000e+00   639       308       1         0         
  308   7.018607e-19   6.051309e-05   5.049350e-15   1.000000e+00   641       309       1         0         
  309   6.964596e-19   1.362031e-04   9.315563e-15   1.000000e+00   643       310       1         0         
  310   6.827870e-19   4.998815e-05   3.300021e-15   1.000000e+00   645       311       1         0         
  311   6.772512e-19   3.656750e-05   1.820362e-15   1.000000e+00   647       312       1         0         
  312   6.713375e-19   4.275558e-05   2.797442e-15   1.000000e+00   649       313       1         0         
  313   6.637247e-19   4.823796e-05   3.737003e-15   1.000000e+00   651       314       1         0         
  314   6.631738e-19   1.180628e-04   7.092933e-15   1.000000e+00   653       315       1         0         
  315   6.526392e-19   3.197949e-05   1.145972e-15   1.000000e+00   655       316       1         0         
  316   6.502124e-19   2.910823e-05   2.712839e-16   1.000000e+00   657       317       1         0         
  317   6.455061e-19   3.795204e-05   1.451664e-15   1.000000e+00   659       318       1         0         
  318   6.413383e-19   7.640892e-05   3.683513e-15   1.000000e+00   661       319       1         0         
  319   6.356494e-19   3.607380e-05   2.703362e-15   1.000000e+00   663       320       1         0         
  320   6.321861e-19   2.620200e-05   2.170463e-15   1.000000e+00   665       321       1         0         
  321   6.289716e-19   3.059417e-05   2.266662e-15   1.000000e+00   667       322       1         0         
  322   6.257870e-19   5.272497e-05   2.719784e-15   1.000000e+00   669       323       1         0         
  323   6.221594e-19   2.860496e-05   1.636190e-15   1.000000e+00   671       324       1         0         
  324   6.197165e-19   2.339625e-05   5.034603e-16   1.000000e+00   673       325       1         0         
  325   6.169147e-19   3.351986e-05   8.873434e-16   1.000000e+00   675       326       1         0         
  326   6.144043e-19   4.248657e-05   1.629164e-15   1.000000e+00   677       327       1         0         
  327   6.118514e-19   2.756528e-05   1.079123e-15   1.000000e+00   679       328       1         0         
  328   6.084855e-19   2.585933e-05   2.377984e-15   1.000000e+00   681       329       1         0         
  329   6.065012e-19   3.433873e-05   1.444297e-15   1.000000e+00   683       330       1         0         
  330   6.036072e-19   3.147122e-05   1.538667e-15   1.000000e+00   685       331       1         0         
  331   6.008132e-19   7.574355e-05   3.745481e-15   1.000000e+00   687       332       1         0         
  332   5.960652e-19   2.636856e-05   5.729115e-16   1.000000e+00   689       333       1         0         
  333   5.941903e-19   2.459034e-05   2.522899e-16   1.000000e+00   691       334       1         0         
  334   5.904314e-19   2.991894e-05   1.582014e-15   1.000000e+00   693       335       1         0         
  335   5.874216e-19   6.362357e-05   3.074722e-15   1.000000e+00   695       336       1         0         
  336   5.831951e-19   3.003318e-05   2.487323e-15   1.000000e+00   697       337       1         0         
  337   5.803825e-19   2.101443e-05   1.875246e-15   1.000000e+00   699       338       1         0         
  338   5.781339e-19   2.753449e-05   1.727292e-15   1.000000e+00   701       339       1         0         
  339   5.759567e-19   4.806735e-05   2.309297e-15   1.000000e+00   703       340       1         0         
  340   5.733993e-19   2.464529e-05   7.312054e-16   1.000000e+00   705       341       1         0         
  341   5.712605e-19   2.100763e-05   5.905728e-16   1.000000e+00   707       342       1         0         
  342   5.695920e-19   2.497685e-05   8.862033e-16   1.000000e+00   709       343       1         0         
  343   5.678681e-19   5.388889e-05   2.573394e-15   1.000000e+00   711       344       1         0         
  344   5.652524e-19   2.163795e-05   8.725955e-16   1.000000e+00   713       345       1         0         
  345   5.638497e-19   1.854148e-05   8.287928e-16   1.000000e+00   715       346       1         0         
  346   5.622625e-19   2.229359e-05   1.155544e-15   1.000000e+00   717       347       1         0         
  347   5.603438e-19   4.369762e-05   1.881636e-15   1.000000e+00   719       348       1         0         
  348   5.580352e-19   2.159755e-05   1.325874e-15   1.000000e+00   721       349       1         0         
  349   5.564757e-19   1.732532e-05   7.920333e-16   1.000000e+00   723       350       1         0         
  350   5.547562e-19   2.360168e-05   1.081334e-15   1.000000e+00   725       351       1         0         
  351   5.532910e-19   4.531518e-05   1.857859e-15   1.000000e+00   727       352       1         0         
  352   5.512747e-19   2.464993e-05   7.698951e-16   1.000000e+00   729       353       1         0         
  353   5.491436e-19   2.085057e-05   1.267121e-15   1.000000e+00   731       354       1         0         
  354   5.475411e-19   2.451801e-05   1.245524e-15   1.000000e+00   733       355       1         0         
  355   5.442196e-19   4.299076e-05   3.053482e-15   1.000000e+00   735       356       1         0         
  356   5.407199e-19   3.268465e-05   3.468640e-15   1.000000e+00   737       357       1         0         
  357   5.382821e-19   2.330118e-05   9.893254e-16   1.000000e+00   739       358       1         0         
  358   5.343689e-19   3.376112e-05   2.034246e-15   1.000000e+00   741       359       1         0         
  359   5.315207e-19   5.155560e-05   2.889403e-15   1.000000e+00   743       360       1         0         
  360   5.278351e-19   3.898631e-05   1.948180e-15   1.000000e+00   745       361       1         0         
  361   5.195969e-19   3.716806e-05   6.635834e-15   1.000000e+00   747       362       1         0         
  362   5.157870e-19   5.757935e-05   4.944460e-15   1.000000e+00   749       363       1         0         
  363   5.117595e-19   4.019675e-05   1.302664e-15   1.000000e+00   751       364       1         0         
  364   5.028979e-19   3.361975e-05   6.101556e-15   1.000000e+00   753       365       1         0         
  365   4.990786e-19   4.334261e-05   3.239097e-15   1.000000e+00   755       366       1         0         
  366   4.927516e-19   3.444759e-05   5.474407e-15   1.000000e+00   757       367       1         0         
  367   4.867198e-19   6.117025e-05   6.449290e-15   1.000000e+00   759       368       1         0         
  368   4.801259e-19   3.327843e-05   3.369612e-15   1.000000e+00   761       369       1         0         
  369   4.756211e-19   3.239490e-05   2.513931e-15   1.000000e+00   763       370       1         0         
  370   4.694859e-19   5.781903e-05   5.626916e-15   1.000000e+00   765       371       1         0         
  371   4.632237e-19   4.444371e-05   6.184510e-15   1.000000e+00   767       372       1         0         
  372   4.586637e-19   3.419829e-05   2.039630e-15   1.000000e+00   769       373       1         0         
  373   4.505802e-19   5.374958e-05   7.372537e-15   1.000000e+00   771       374       1         0         
  374   4.452203e-19   6.114414e-05   4.796354e-15   1.000000e+00   773       375       1         0         
  375   4.401951e-19   4.648110e-05   2.283701e-15   1.000000e+00   775       376       1         0         
  376   4.283231e-19   4.710110e-05   9.595715e-15   1.000000e+00   777       377       1         0         
  377   4.249999e-19   7.855286e-05   5.289058e-15   1.000000e+00   779       378       1         0         
  378   4.201734e-19   4.436234e-05   1.652298e-15   1.000000e+00   781       379       1         0         
  379   4.133427e-19   3.309611e-05   4.470063e-15   1.000000e+00   783       380       1         0         
  380   4.091536e-19   3.718864e-05   3.832484e-15   1.000000e+00   785       381       1         0         
  381   3.999838e-19   4.852551e-05   8.441939e-15   1.000000e+00   787       382       1         0         
  382   3.952275e-19   6.016109e-05   5.990545e-15   4.282778e-01   790       383       2         0         
  383   3.896601e-19   3.263359e-05   4.514493e-15   1.000000e+00   792       384       1         0         
  384   3.853786e-19   3.283245e-05   2.557980e-15   1.000000e+00   794       385       1         0         
  385   3.806429e-19   5.054472e-05   3.774104e-15   1.000000e+00   796       386       1         0         
  386   3.755835e-19   4.086749e-05   4.451462e-15   1.000000e+00   798       387       1         0         
  387   3.716941e-19   2.726482e-05   2.339702e-15   1.000000e+00   800       388       1         0         
  388   3.684395e-19   3.496006e-05   3.578199e-15   1.000000e+00   802       389       1         0         
  389   3.662011e-19   3.328374e-05   1.452676e-15   1.000000e+00   804       390       1         0         
  390   3.640583e-19   2.628962e-05   1.912787e-15   1.000000e+00   806       391       1         0         
  391   3.615497e-19   3.561655e-05   3.613588e-15   1.000000e+00   808       392       1         0         
  392   3.599178e-19   2.723954e-05   6.958399e-16   1.000000e+00   810       393       1         0         
  393   3.586825e-19   2.288239e-05   6.518902e-16   1.000000e+00   812       394       1         0         
  394   3.557984e-19   2.781743e-05   2.066484e-15   1.000000e+00   814       395       1         0         
  395   3.542407e-19   4.107362e-05   1.898974e-15   1.000000e+00   816       396       1         0         
  396   3.525832e-19   2.636713e-05   7.156227e-16   1.000000e+00   818       397       1         0         
  397   3.495798e-19   2.054176e-05   2.522206e-15   1.000000e+00   820       398       1         0         
  398   3.480446e-19   2.207311e-05   1.609455e-15   1.000000e+00   822       399       1         0         
  399   3.464248e-19   4.178684e-05   2.401648e-15   4.674140e-01   825       400       2         0         
  400   3.439893e-19   1.881118e-05   2.258126e-15   1.000000e+00   827       401       1         0         
  401   3.428346e-19   1.615330e-05   3.131005e-16   1.000000e+00   829       402       1         0         
  402   3.411613e-19   2.531493e-05   8.126615e-16   1.000000e+00   831       403       1         0         
  403   3.397537e-19   2.883663e-05   1.175222e-15   1.000000e+00   833       404       1         0         
  404   3.384168e-19   1.897870e-05   1.005857e-15   1.000000e+00   835       405       1         0         
  405   3.363885e-19   1.994668e-05   2.745678e-15   1.000000e+00   837       406       1         0         
  406   3.351767e-19   2.846469e-05   1.692513e-15   1.000000e+00   839       407       1         0         
  407   3.335267e-19   2.484952e-05   1.893719e-15   1.000000e+00   841       408       1         0         
  408   3.313160e-19   5.395984e-05   4.930954e-15   1.000000e+00   843       409       1         0         
  409   3.286532e-19   2.164154e-05   8.937994e-16   1.000000e+00   845       410       1         0         
  410   3.276236e-19   1.994096e-05   4.848354e-16   1.000000e+00   847       411       1         0         
  411   3.244656e-19   2.845926e-05   1.539231e-15   1.000000e+00   849       412       1         0         
  412   3.237793e-19   7.489756e-05   5.546065e-15   1.000000e+00   851       413       1         0         
  413   3.199340e-19   2.685187e-05   2.523099e-16   1.000000e+00   853       414       1         0         
  414   3.178933e-19   2.109304e-05   2.296903e-15   1.000000e+00   855       415       1         0         
  415   3.144967e-19   3.051894e-05   5.312455e-15   1.000000e+00   857       416       1         0         
  416   3.106793e-19   3.207040e-05   4.828728e-15   1.000000e+00   859       417       1         0         
  417   3.090123e-19   5.577292e-05   3.739961e-15   3.519632e-01   862       418       2         0         
  418   3.054991e-19   2.379881e-05   3.009858e-15   1.000000e+00   864       419       1         0         
  419   3.037119e-19   1.915313e-05   5.680599e-16   1.000000e+00   866       420       1         0         
  420   3.013895e-19   2.409163e-05   1.099687e-15   1.000000e+00   868       421       1         0         
  421   3.005673e-19   5.942844e-05   2.636336e-15   1.000000e+00   870       422       1         0         
  422   2.980498e-19   2.073820e-05   1.133371e-15   1.000000e+00   872       423       1         0         
  423   2.969823e-19   1.454368e-05   1.396006e-15   1.000000e+00   874       424       1         0         
  424   2.958806e-19   1.831737e-05   1.954429e-15   1.000000e+00   876       425       1         0         
  425   2.942634e-19   2.126130e-05   2.034294e-15   1.000000e+00   878       426       1         0         
  426   2.932248e-19   3.237949e-05   1.820622e-15   4.478956e-01   881       427       2         0         
  427   2.917101e-19   1.595975e-05   1.380304e-15   1.000000e+00   883       428       1         0         
  428   2.907271e-19   1.519420e-05   3.612233e-16   1.000000e+00   885       429       1         0         
  429   2.894256e-19   1.902879e-05   7.673465e-16   1.000000e+00   887       430       1         0         
  430   2.892697e-19   5.175001e-05   1.998245e-15   1.000000e+00   889       431       1         0         
  431   2.875214e-19   1.620832e-05   3.707474e-16   1.000000e+00   891       432       1         0         
  432   2.869160e-19   1.218932e-05   8.336776e-16   1.000000e+00   893       433       1         0         
  433   2.860349e-19   1.713370e-05   1.758181e-15   1.000000e+00   895       434       1         0         
  434   2.848064e-19   1.937064e-05   1.890347e-15   1.000000e+00   897       435       1         0         
  435   2.836507e-19   5.409906e-05   3.724902e-15   1.000000e+00   899       436       1         0         
  436   2.813752e-19   1.786090e-05   1.633852e-15   1.000000e+00   901       437       1         0         
  437   2.805115e-19   1.271992e-05   5.530877e-16   1.000000e+00   903       438       1         0         
  438   2.794739e-19   1.782996e-05   4.947528e-16   1.000000e+00   905       439       1         0         
  439   2.780431e-19   2.956598e-05   1.453512e-15   1.000000e+00   907       440       1         0         
  440   2.757455e-19   2.375241e-05   2.964985e-15   1.000000e+00   909       441       1         0         
  441   2.732952e-19   2.328830e-05   3.315279e-15   1.000000e+00   911       442       1         0         
  442   2.715343e-19   4.187112e-05   5.973283e-15   1.000000e+00   913       443       1         0         
  443   2.696949e-19   1.973459e-05   4.421800e-16   1.000000e+00   915       444       1         0         
  444   2.687646e-19   1.827100e-05   5.104823e-16   1.000000e+00   917       445       1         0         
  445   2.670213e-19   2.197337e-05   1.042508e-15   1.000000e+00   919       446       1         0         
  446   2.663679e-19   5.012391e-05   2.535654e-15   1.000000e+00   921       447       1         0         
  447   2.644933e-19   1.985984e-05   9.041022e-16   1.000000e+00   923       448       1         0         
  448   2.634291e-19   1.589735e-05   1.463553e-15   1.000000e+00   925       449       1         0         
  449   2.620106e-19   2.079304e-05   2.293674e-15   1.000000e+00   927       450       1         0         
  450   2.598943e-19   2.348540e-05   2.879395e-15   1.000000e+00   929       451       1         0         
  451   2.587820e-19   4.382340e-05   2.115846e-15   3.890311e-01   932       452       2         0         
  452   2.564108e-19   2.198800e-05   2.932977e-15   1.000000e+00   934       453       1         0         
  453   2.549538e-19   1.532250e-05   7.425004e-16   1.000000e+00   936       454       1         0         
  454   2.532703e-19   2.083194e-05   9.075842e-16   1.000000e+00   938       455       1         0         
  455   2.521289e-19   4.364029e-05   2.086662e-15   1.000000e+00   940       456       1         0         
  456   2.504112e-19   2.151812e-05   6.401594e-16   1.000000e+00   942       457       1         0         
  457   2.488653e-19   1.696606e-05   1.616743e-15   1.000000e+00   944       458       1         0         
  458   2.476251e-19   2.056825e-05   1.913082e-15   1.000000e+00   946       459       1         0         
  459   2.453795e-19   2.921286e-05   3.057967e-15   1.000000e+00   948       460       1         0         
  460   2.431036e-19   3.802701e-05   5.501951e-15   1.000000e+00   950       461       1         0         
  461   2.409930e-19   1.899093e-05   2.959450e-16   1.000000e+00   952       462       1         0         
  462   2.393172e-19   2.250072e-05   5.418073e-16   1.000000e+00   954       463       1         0         
  463   2.374877e-19   2.748102e-05   1.274694e-15   1.000000e+00   956       464       1         0         
  464   2.350031e-19   5.587523e-05   4.994753e-15   1.000000e+00   958       465       1         0         
  465   2.313816e-19   2.492502e-05   2.632445e-15   1.000000e+00   960       466       1         0         
  466   2.289131e-19   2.705216e-05   2.939096e-15   1.000000e+00   962       467       1         0         
  467   2.257983e-19   3.193301e-05   4.345190e-15   1.000000e+00   964       468       1         0         
  468   2.252553e-19   9.347944e-05   7.457018e-15   1.000000e+00   966       469       1         0         
  469   2.199506e-19   2.672940e-05   8.091835e-16   1.000000e+00   968       470       1         0         
  470   2.186675e-19   1.678143e-05   3.343256e-16   1.000000e+00   970       471       1         0         
  471   2.173082e-19   2.021307e-05   1.256689e-15   1.000000e+00   972       472       1         0         
  472   2.165566e-19   2.832944e-05   5.531092e-15   4.676705e-01   975       473       2         0         
  473   2.146227e-19   5.393666e-05   1.216541e-15   1.000000e+00   977       474       1         0         
  474   2.124411e-19   2.294700e-05   4.362199e-16   1.000000e+00   979       475       1         0         
  475   2.117662e-19   1.434407e-05   1.014174e-15   1.000000e+00   981       476       1         0         
  476   2.109789e-19   1.853797e-05   2.354548e-15   1.000000e+00   983       477       1         0         
  477   2.103429e-19   2.040244e-05   1.870840e-15   1.000000e+00   985       478       1         0         
  478   2.099766e-19   4.505487e-05   3.611202e-15   1.000000e+00   987       479       1         0         
  479   2.086676e-19   1.263026e-05   3.342977e-16   1.000000e+00   989       480       1         0         
  480   2.082854e-19   9.389834e-06   9.226380e-16   1.000000e+00   991       481       1         0         
  481   2.078302e-19   1.273285e-05   9.917507e-16   1.000000e+00   993       482       1         0         
  482   2.072578e-19   1.261223e-05   3.788537e-16   1.000000e+00   995       483       1         0         
  483   2.068800e-19   2.256990e-05   7.323290e-16   4.104592e-01   998       484       2         0         
  484   2.061850e-19   1.057811e-05   1.594366e-15   1.000000e+00   1000      485       1         0         
  485   2.057448e-19   1.056047e-05   1.403385e-15   1.000000e+00   1002      486       1         0         
  486   2.050841e-19   1.385428e-05   1.557145e-15   1.000000e+00   1004      487       1         0         
  487   2.050667e-19   3.747654e-05   2.174750e-15   1.000000e+00   1006      488       1         0         
  488   2.041348e-19   1.111314e-05   1.282862e-15   1.000000e+00   1008      489       1         0         
  489   2.038497e-19   7.997062e-06   8.115859e-16   1.000000e+00   1010      490       1         0         
  490   2.034483e-19   1.026191e-05   8.132438e-16   1.000000e+00   1012      491       1         0         
  491   2.029277e-19   1.220838e-05   5.205394e-16   1.000000e+00   1014      492       1         0         
  492   2.024960e-19   1.933865e-05   9.957862e-16   4.846602e-01   1017      493       2         0         
  493   2.018851e-19   9.756109e-06   1.405676e-15   1.000000e+00   1019      494       1         0         
  494   2.014245e-19   1.075373e-05   1.457370e-15   1.000000e+00   1021      495       1         0         
  495   2.007762e-19   1.403975e-05   1.625376e-15   1.000000e+00   1023      496       1         0         
  496   2.005646e-19   3.434682e-05   2.304233e-15   1.000000e+00   1025      497       1         0         
  497   1.997126e-19   1.031628e-05   6.804063e-16   1.000000e+00   1027      498       1         0         
  498   1.994185e-19   8.750546e-06   6.618563e-16   1.000000e+00   1029      499       1         0         
  499   1.989770e-19   1.267912e-05   7.825358e-16   1.000000e+00   1031      500       1         0         
  500   1.983024e-19   1.500657e-05   6.805405e-16   1.000000e+00   1033      501       1         0         
Optimization Terminated with Status: Iteration Limit Exceeded
